DateTime,Detector_ID,Lane,hour,day,dayofweek,month,year,is_weekend,Direction
2024-10-01 09:00:00,0.0,-78.57353,18.630762,-2.6055696,9.234741,7.794637,-0.007956833,1.7755183,-13.547611
2024-10-01 09:00:00,0.0,7.022886,96.400955,-3.6665297,24.589155,9.64193,-0.12019462,6.163834,-13.513456
2024-10-01 09:00:00,0.0,-69.05018,33.24622,-3.0034792,8.74962,6.3179564,-2.6090605,2.2463055,-6.9847875
2024-10-01 09:00:00,0.0,239.60374,139.64125,-5.7290473,19.592382,22.03464,8.560394,6.1249537,40.491104
2024-10-01 09:00:00,0.0,-79.36479,56.520607,-4.7729015,11.689522,6.6148977,-2.8859293,2.915844,40.244576
2024-10-01 09:00:00,0.0,-58.07149,27.327787,-2.5527236,9.347157,6.7240257,-0.062035177,1.6800135,-13.547892
2024-10-01 09:00:00,0.0,39.561157,47.528927,-1.922067,9.454594,9.522524,3.2822785,1.5940111,-7.1456776
2024-10-01 09:00:00,0.0,-35.17341,30.303684,-1.9596951,7.715404,7.9361687,2.26156,1.9402585,-11.50065
2024-10-01 09:00:00,0.0,30.041336,83.350746,-2.6487112,19.188675,9.171728,-0.63176954,4.0815897,-13.479525
2024-10-01 10:00:00,0.0,224.76347,99.24011,-3.464712,5.7176237,17.080252,7.658601,-1.3596818,35.535393
2024-10-01 10:00:00,0.0,-44.80296,23.215782,-2.8572414,5.664255,6.8105497,0.09478666,1.4396446,-14.523649
2024-10-01 10:00:00,0.0,61.267735,53.956688,-1.4855008,2.5112193,8.801297,3.3662748,-1.1268492,-2.0208573
2024-10-01 10:00:00,0.0,-66.51364,43.810863,-3.7058415,4.8904243,5.1822085,-2.654704,0.96141726,35.00236
2024-10-01 10:00:00,0.0,-21.322819,28.052464,-1.6797045,3.7150378,7.2488914,2.282215,0.08508025,-7.198816
2024-10-01 10:00:00,0.0,-55.317944,31.699629,-2.5779712,5.3828406,5.82643,-2.3373177,0.7392973,-1.8658953
2024-10-01 10:00:00,0.0,-61.069286,14.775692,-2.1344006,5.373869,7.1030197,0.2650082,0.4282804,-14.509228
2024-10-01 10:00:00,0.0,2.5993574,34.54944,-1.6481789,5.470652,6.600163,-0.062322255,0.069533534,-14.4897175
2024-10-01 10:00:00,0.0,-41.392918,22.647017,-1.9362504,4.913388,5.8025784,-0.06512572,-0.29104847,-14.509507
2024-10-01 11:00:00,0.0,-0.9649166,40.46171,-1.5277991,3.8788438,6.5192237,-0.06956562,-0.13795754,-15.070612
2024-10-01 11:00:00,0.0,-58.13433,27.187174,-2.024323,4.3949842,7.038911,0.15434065,0.49605647,-15.090121
2024-10-01 11:00:00,0.0,65.14801,68.90764,-1.2084188,0.2208192,8.712711,3.386947,-1.4619766,-1.0076146
2024-10-01 11:00:00,0.0,-41.612656,31.903854,-1.8158705,3.6853724,5.7207212,-0.05967086,-0.32965204,-15.090401
2024-10-01 11:00:00,0.0,-48.28224,29.213037,-2.7301478,3.7459126,6.729612,0.08867365,0.8141388,-15.104544
2024-10-01 11:00:00,0.0,223.90193,108.39587,-3.1131923,1.042707,16.482058,7.695591,-1.9509596,35.495224
