DateTime,Detector_ID,Lane,hour,day,dayofweek,month,year,is_weekend,Direction
2024-10-18 14:00:00,2906,8,2,14,18,4,10,2024,0
2024-10-18 14:00:00,2906,2,2,14,18,4,10,2024,0
2024-10-18 14:00:00,2906,3,0,14,18,4,10,2024,0
2024-10-18 14:00:00,2906,1,1,14,18,4,10,2024,0
2024-10-18 18:00:00,2906,1,1,18,18,4,10,2024,0
2024-10-18 20:00:00,2906,1,1,20,18,4,10,2024,0
2024-10-18 22:00:00,2906,3,0,22,18,4,10,2024,0
2024-10-18 22:00:00,2906,2,2,22,18,4,10,2024,0
2024-10-18 23:00:00,2906,2,2,23,18,4,10,2024,0
2024-10-18 23:00:00,2906,5,3,23,18,4,10,2024,0
2024-10-19 03:00:00,2906,2,2,3,19,5,10,2024,1
2024-10-19 05:00:00,2906,6,3,5,19,5,10,2024,1
2024-10-19 05:00:00,2906,2,2,5,19,5,10,2024,1
2024-10-19 06:00:00,2906,4,3,6,19,5,10,2024,1
2024-10-19 07:00:00,2906,9,0,7,19,5,10,2024,1
2024-10-19 09:00:00,2906,5,3,9,19,5,10,2024,1
2024-10-19 11:00:00,2906,7,3,11,19,5,10,2024,1
2024-10-19 13:00:00,2906,5,3,13,19,5,10,2024,1
2024-10-19 14:00:00,2906,9,0,14,19,5,10,2024,1
2024-10-19 16:00:00,2906,7,3,16,19,5,10,2024,1
2024-10-19 16:00:00,2906,3,0,16,19,5,10,2024,1
2024-10-19 16:00:00,2906,2,2,16,19,5,10,2024,1
2024-10-19 18:00:00,2906,4,3,18,19,5,10,2024,1
2024-10-19 19:00:00,2906,2,2,19,19,5,10,2024,1
2024-10-19 22:00:00,2906,7,3,22,19,5,10,2024,1
2024-10-19 23:00:00,2906,6,3,23,19,5,10,2024,1
2024-10-20 00:00:00,2906,2,2,0,20,6,10,2024,1
2024-10-20 00:00:00,2906,3,0,0,20,6,10,2024,1
2024-10-20 00:00:00,2906,4,3,0,20,6,10,2024,1
2024-10-20 02:00:00,2906,8,2,2,20,6,10,2024,1
2024-10-20 02:00:00,2906,2,2,2,20,6,10,2024,1
2024-10-20 04:00:00,2906,7,3,4,20,6,10,2024,1
2024-10-20 05:00:00,2906,3,0,5,20,6,10,2024,1
2024-10-20 05:00:00,2906,8,2,5,20,6,10,2024,1
2024-10-20 07:00:00,2906,5,3,7,20,6,10,2024,1
2024-10-20 07:00:00,2906,3,0,7,20,6,10,2024,1
2024-10-20 09:00:00,2906,1,1,9,20,6,10,2024,1
2024-10-20 10:00:00,2906,4,3,10,20,6,10,2024,1
2024-10-20 11:00:00,2906,3,0,11,20,6,10,2024,1
